Id_Fecha,Num_Victs,Fecha,Agno,Mes,Dia,Hora,Horario,Direccion,Comuna,pos x,pos y,Participantes,Victima,Acusado
2018-0004,1,2018-01-09,2018,1,9,09:40:00,9,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE
2018-0005,1,2018-01-09,2018,1,9,22:30:00,22,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0006,1,2018-01-10,2018,1,10,21:15:00,21,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2018-0007,1,2018-01-11,2018,1,11,02:30:00,2,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO
2018-0008,1,2018-01-12,2018,1,12,17:50:00,17,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS
2018-0009,1,2018-01-14,2018,1,14,02:00:00,2,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO
2018-0010,1,2018-01-18,2018,1,18,05:10:00,5,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS
2018-0011,1,2018-01-19,2018,1,19,10:30:00,10,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0012,1,2018-01-26,2018,1,26,13:30:00,13,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0013,1,2018-01-28,2018,1,28,08:15:00,8,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO
2018-0014,1,2018-01-31,2018,1,31,20:00:00,20,"MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO
2018-0015,2,2018-02-06,2018,2,6,01:00:00,1,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0016,1,2018-02-15,2018,2,15,10:15:00,10,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS
2018-0017,1,2018-02-17,2018,2,17,04:15:00,4,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO
2018-0018,1,2018-02-17,2018,2,17,07:15:00,7,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS
2018-0019,1,2018-02-17,2018,2,17,12:30:00,12,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0020,1,2018-02-19,2018,2,19,22:00:00,22,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS
2018-0021,1,2018-02-22,2018,2,22,10:45:00,10,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0022,1,2018-02-24,2018,2,24,00:00:00,0,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS
2018-0023,1,2018-02-24,2018,2,24,06:00:00,6,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO
2018-0024,1,2018-02-28,2018,2,28,23:00:00,23,ALVAREZ THOMAS AV. y DONADO,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS
2018-0025,1,2018-03-04,2018,3,4,22:30:00,22,AVELLANEDA AV. y BOYACA AV.,7,-58.45962210,-34.62245140,PEATON-AUTO,PEATON,AUTO
2018-0026,2,2018-03-09,2018,3,9,04:45:00,4,"RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS
2018-0027,1,2018-03-11,2018,3,11,23:00:00,23,CASTRO y RONDEAU,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO
2018-0028,1,2018-03-13,2018,3,13,15:45:00,15,"BILBAO, FRANCISCO AV. y AZUL",9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS
2018-0029,1,2018-03-15,2018,3,15,18:00:00,18,NAZCA AV. y GAONA AV.,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO
2018-0030,1,2018-03-20,2018,3,20,01:30:00,1,PLAZA y ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO
2018-0031,1,2018-03-28,2018,3,28,10:15:00,10,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.61779710,MOTO-CARGAS,MOTO,CARGAS
2018-0032,1,2018-04-02,2018,4,2,13:00:00,13,CABILDO AV. y AGUILAR,13,-58.44704343,-34.56888640,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0033,1,2018-04-07,2018,4,7,07:30:00,7,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS
2018-0034,1,2018-04-11,2018,4,11,18:15:00,18,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0035,1,2018-04-12,2018,4,12,16:45:00,16,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0036,1,2018-04-13,2018,4,13,23:15:00,23,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO
2018-0037,1,2018-04-18,2018,4,18,18:45:00,18,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON-CARGAS,PEATON,CARGAS
2018-0038,2,2018-04-20,2018,4,20,17:10:00,17,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO
2018-0039,1,2018-04-21,2018,4,21,22:15:00,22,,14,.,.,PEATON-AUTO,PEATON,AUTO
2018-0040,1,2018-04-27,2018,4,27,11:00:00,11,"FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS
2018-0041,1,2018-04-27,2018,4,27,13:30:00,13,"LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0042,1,2018-04-27,2018,4,27,18:43:00,18,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS
2018-0043,1,2018-04-28,2018,4,28,06:30:00,6,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO
2018-0044,1,2018-04-28,2018,4,28,09:00:00,9,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON-AUTO,PEATON,AUTO
2018-0045,1,2018-04-30,2018,4,30,07:00:00,7,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO-CARGAS,AUTO,CARGAS
2018-0046,1,2018-05-02,2018,5,2,03:15:00,3,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON-AUTO,PEATON,AUTO
2018-0047,1,2018-05-08,2018,5,8,19:00:00,19,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0048,1,2018-05-09,2018,5,9,10:30:00,10,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0049,1,2018-05-11,2018,5,11,19:15:00,19,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON-AUTO,PEATON,AUTO
2018-0050,1,2018-05-14,2018,5,14,18:45:00,18,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0051,1,2018-05-15,2018,5,15,21:15:00,21,"CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON-AUTO,PEATON,AUTO
2018-0052,1,2018-05-18,2018,5,18,20:30:00,20,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0053,1,2018-05-20,2018,5,20,02:30:00,2,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO-AUTO,MOTO,AUTO
2018-0054,1,2018-05-22,2018,5,22,11:15:00,11,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,BICICLETA
2018-0055,1,2018-05-29,2018,5,29,07:30:00,7,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO
2018-0056,1,2018-06-02,2018,6,2,13:00:00,13,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0057,1,2018-06-03,2018,6,3,03:30:00,3,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0058,1,2018-06-03,2018,6,3,06:30:00,6,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO
2018-0059,1,2018-06-08,2018,6,8,06:20:00,6,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO
2018-0060,1,2018-06-08,2018,6,8,12:50:00,12,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0061,1,2018-06-10,2018,6,10,11:15:00,11,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO
2018-0062,1,2018-06-14,2018,6,14,01:00:00,1,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON-CARGAS,PEATON,CARGAS
2018-0063,1,2018-06-16,2018,6,16,21:15:00,21,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0064,1,2018-06-25,2018,6,25,01:15:00,1,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO-CARGAS,AUTO,CARGAS
2018-0065,1,2018-06-26,2018,6,26,17:30:00,17,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO-CARGAS,MOTO,CARGAS
2018-0066,1,2018-06-28,2018,6,28,11:00:00,11,"CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0067,1,2018-06-29,2018,6,29,16:15:00,16,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS-AUTO,PASAJEROS,AUTO
2018-0068,1,2018-07-01,2018,7,1,09:00:00,9,"CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO-AUTO,MOTO,AUTO
2018-0069,1,2018-07-04,2018,7,4,21:45:00,21,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2018-0070,1,2018-07-07,2018,7,7,15:45:00,15,"ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0071,1,2018-07-10,2018,7,10,17:50:00,17,"MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO-CARGAS,MOTO,CARGAS
2018-0072,1,2018-07-11,2018,7,11,13:15:00,13,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO-CARGAS,MOTO,CARGAS
2018-0073,1,2018-07-11,2018,7,11,15:45:00,15,"IRIARTE, GRAL. AV. 3400",4,-58.39546165,-34.65168841,PEATON-CARGAS,PEATON,CARGAS
2018-0074,1,2018-07-14,2018,7,14,06:04:00,6,"ALBERDI, JUAN BAUTISTA AV. 2968",7,-58.46941984,-34.63376545,AUTO-CARGAS,AUTO,CARGAS
2018-0075,1,2018-07-15,2018,7,15,07:30:00,7,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON-AUTO,PEATON,AUTO
2018-0076,1,2018-07-16,2018,7,16,09:30:00,9,"CHAVEZ, JORGE y PAZ, GRAL. AV.",9,-58.52932872,-34.65014993,AUTO-CARGAS,AUTO,CARGAS
2018-0077,1,2018-07-16,2018,7,16,23:15:00,23,"URQUIZA, GRAL. y ESTADOS UNIDOS",3,-58.40917826,-34.62126274,AUTO-CARGAS,AUTO,CARGAS
2018-0078,1,2018-07-21,2018,7,21,06:15:00,6,PARAGUAY y SANCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON-AUTO,PEATON,AUTO
2018-0079,1,2018-07-23,2018,7,23,07:15:00,7,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",9,-58.50877521,-34.66977709,PEATON-CARGAS,PEATON,CARGAS
2018-0080,1,2018-07-25,2018,7,25,22:22:00,22,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON-AUTO,PEATON,AUTO
2018-0081,1,2018-07-29,2018,7,29,06:30:00,6,CASTAÃ‘ARES AV. y RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,MULTIPLE,PEATON,MULTIPLE
2018-0082,1,2018-08-01,2018,8,1,15:53:00,15,"LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",9,-58.49441273,-34.65869968,MOTO-CARGAS,MOTO,CARGAS
2018-0083,1,2018-08-02,2018,8,2,05:20:00,5,"PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47976785,-34.69153196,MOTO-CARGAS,MOTO,CARGAS
2018-0084,1,2018-08-03,2018,8,3,07:25:00,7,"MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",1,-58.36523349,-34.62260331,PEATON-CARGAS,PEATON,CARGAS
2018-0085,2,2018-08-03,2018,8,3,18:16:00,18,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0086,1,2018-08-10,2018,8,10,21:44:00,21,DIRECTORIO AV. y GUARDIA NACIONAL,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0087,1,2018-08-15,2018,8,15,19:20:00,19,PAVON AV. y COLOMBRES,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0088,1,2018-08-17,2018,8,17,16:36:00,16,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-CARGAS,MOTO,CARGAS
2018-0089,1,2018-08-17,2018,8,17,17:56:00,17,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0090,1,2018-08-18,2018,8,18,10:34:00,10,27 DE FEBRERO AV. y PERGAMINO,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO
2018-0091,1,2018-08-19,2018,8,19,18:47:00,18,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO
2018-0092,1,2018-08-20,2018,8,20,08:20:00,8,CORDOBA AV. y GASCON,14,-58.42336930,-34.59774487,MOTO-AUTO,MOTO,AUTO
2018-0093,1,2018-08-20,2018,8,20,08:41:00,8,15 DE NOVIEMBRE DE 1889 1513,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0094,1,2018-08-23,2018,8,23,05:35:00,5,"SALGUERO, JERONIMO y BERUTI",14,-58.41169020,-34.58579880,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0095,1,2018-08-26,2018,8,26,00:59:00,0,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO
2018-0096,1,2018-08-31,2018,8,31,22:20:00,22,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO
2018-0097,1,2018-09-02,2018,9,2,10:50:00,10,"VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO
2018-0098,2,2018-09-09,2018,9,9,05:00:00,5,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO
2018-0099,1,2018-09-12,2018,9,12,14:25:00,14,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0100,1,2018-09-20,2018,9,20,10:30:00,10,"RAWSON DE DELLEPIANE, ELVIRA AV. 150",1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO
2018-0101,1,2018-09-21,2018,9,21,00:15:00,0,"PAZ, GRAL. AV. y ZAPIOLA",12,-58.48098594,-34.54073130,MULTIPLE,AUTO,MULTIPLE
2018-0102,1,2018-09-21,2018,9,21,00:30:00,0,"FAMATINA y TABORDA, DIOGENES",4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO
2018-0103,1,2018-09-27,2018,9,27,17:51:00,17,"CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO
2018-0104,1,2018-10-01,2018,10,1,08:58:00,8,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO
2018-0105,1,2018-10-03,2018,10,3,18:12:00,18,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0106,1,2018-10-04,2018,10,4,22:02:00,22,"FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO
2018-0107,1,2018-10-06,2018,10,6,14:20:00,14,RIVADAVIA AV. y JUJUY AV.,3,-58.40596860,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0108,1,2018-10-09,2018,10,9,14:00:00,14,"DE LOS ITALIANOS AV. y GUEMES, MACACHA",1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO
2018-0109,1,2018-10-10,2018,10,10,22:12:00,22,"TUCUMAN y ALEM, LEANDRO N. AV.",1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0110,1,2018-10-13,2018,10,13,03:05:00,3,"CORRIENTES AV. y GALLARDO, ANGEL AV.",15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO
2018-0111,1,2018-10-19,2018,10,19,12:13:00,12,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS
2018-0112,1,2018-10-24,2018,10,24,09:18:00,9,MUÃ‘ECAS y SERRANO,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS
2018-0113,1,2018-10-25,2018,10,25,11:00:00,11,"ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS
2018-0114,1,2018-10-30,2018,10,30,02:15:00,2,SOLIS e INDEPENDENCIA AV.,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO
2018-0115,1,2018-10-31,2018,10,31,12:30:00,12,"BOSCH, VENTURA y PAZ, GRAL. AV.",9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0116,1,2018-11-01,2018,11,1,10:50:00,10,"PAZ, GRAL. AV. 14800",8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS
2018-0117,1,2018-11-04,2018,11,4,08:15:00,8,"PERON, EVA AV. 5321",9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO
2018-0118,1,2018-11-05,2018,11,5,14:49:00,14,"PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO
2018-0119,1,2018-11-05,2018,11,5,22:35:00,22,"RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",8,-58.43613623,-34.66292532,PEATON-SD,PEATON,SD
2018-0120,1,2018-11-09,2018,11,9,13:34:00,13,MONROE y ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO
2018-0121,1,2018-11-09,2018,11,9,16:32:00,16,RIVADAVIA AV. y MANZONI,10,-58.49945705,-34.63743280,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0122,1,2018-11-12,2018,11,12,01:00:00,1,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO
2018-0123,1,2018-11-12,2018,11,12,03:32:00,3,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,AUTO-SD,AUTO,SD
2018-0124,1,2018-11-15,2018,11,15,19:40:00,19,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS
2018-0125,1,2018-11-16,2018,11,16,21:12:00,21,SAENZ AV. y VENTANA,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0126,1,2018-11-18,2018,11,18,12:11:00,12,"PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO
2018-0127,1,2018-11-19,2018,11,19,09:14:00,9,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO
2018-0128,2,2018-11-25,2018,11,25,04:30:00,4,"PAZ, GRAL. AV. 11200",9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS
2018-0129,1,2018-11-28,2018,11,28,04:01:00,4,"NEWBERY, JORGE AV. y GUEVARA",15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0130,1,2018-12-03,2018,12,3,03:00:00,3,GAONA AV. y SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0131,1,2018-12-07,2018,12,7,19:10:00,19,"MADERO, EDUARDO AV. 550",1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS
2018-0132,1,2018-12-12,2018,12,12,08:26:00,8,"AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS
2018-0133,1,2018-12-12,2018,12,12,14:07:00,14,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS
2018-0134,1,2018-12-12,2018,12,12,21:00:00,21,LA PLATA AV. y CASEROS AV.,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO
2018-0135,1,2018-12-18,2018,12,18,14:40:00,14,BELGRANO AV. y PERU,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0136,1,2018-12-18,2018,12,18,15:42:00,15,RIVADAVIA AV. 7013,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0137,1,2018-12-18,2018,12,18,20:15:00,20,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",1,-58.38481975,-34.61100424,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0138,1,2018-12-21,2018,12,21,09:30:00,9,BERMUDEZ 1893,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS
2018-0139,1,2018-12-22,2018,12,22,06:30:00,6,SANTANDER 1974,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,MOTO
2018-0140,1,2018-12-22,2018,12,22,08:05:00,8,LANTERI JULIETA 1400,1,-58.36004650,-34.61381341,AUTO-AUTO,AUTO,AUTO
2018-0141,1,2018-12-22,2018,12,22,17:40:00,17,MAZA e INDEPENDENCIA AV.,5,-58.41509546,-34.62085945,PEATON-MOTO,PEATON,MOTO
